State,County,Population,% rural,FIPS,% Children in Poverty,% Unemployed,Income Ratio,% Children in Single-Parent Households,Violent Crime Rate,Injury Death Rate,Years of Potential Life Lost Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,% Completed High School,% Some College
Tennessee,Franklin,42485,69.616583845,47051,19.8,7.93145284,4.6508838688,26.547406082,381.55956435,89.07518994,10241.0,49491.0,49.673344948,28.223451927,73.492150088,88.103406453,46.899182561
Tennessee,Gibson,49159,47.714509993,47053,18.6,6.97866483,5.0873517348,36.615928013,553.35248655,94.366867467,11479.0,47850.0,48.255892256,37.753891575,65.591507604,86.065524677,55.06805309
Tennessee,Grainger,23565,100.0,47057,20.0,7.24683544,4.3614042312,18.652512998,210.36946137,107.5305817,12206.0,45056.0,61.575757576,35.659944451,76.418497868,80.106508876,45.56859571
Tennessee,Greene,69571,65.194461798,47059,21.0,8.33188502,4.9026911527,30.916490805,317.16799673,119.36839055,10988.0,43164.0,58.274607865,39.950881377,75.813192804,84.471627591,47.492244054
Tennessee,Hamblen,65110,21.872601688,47063,21.1,7.11277659,4.5538164554,30.440891149,475.8715777,93.902533509,10765.0,48047.0,66.137818981,44.021736426,66.757860351,82.951676884,46.197421539
Tennessee,Hamilton,371662,10.02220155,47065,18.6,7.1372949,4.6254545455,27.446569179,662.6181939,84.197107898,8762.0,61478.0,30.638997512,48.526752983,64.067810325,90.287200582,70.41857623
Tennessee,Hawkins,56775,57.860749916,47073,23.5,7.69132436,4.468494293,28.936359591,275.32893866,101.72616588,11669.0,52898.0,55.16722408,42.264855872,76.487081051,86.754822273,53.707052441
Tennessee,Henderson,28076,76.376534985,47077,18.9,7.98501249,4.6291666667,23.777323479,446.26982434,95.263335076,10053.0,47599.0,59.128289474,31.203370353,73.80428807,85.026655731,40.029563932
Tennessee,Henry,32056,66.848128673,47079,27.2,7.50658472,5.0099988167,26.785444663,334.07918454,123.82444171,12102.0,41598.0,59.240180296,48.655405521,75.155420773,87.05791572,45.12
Tennessee,Hickman,25387,100.0,47081,20.0,5.80924075,4.0246978686,22.909507446,383.236494,138.63623615,12500.0,53738.0,55.837264151,16.529960585,82.121037464,81.514363266,34.100450941
Tennessee,Houston,8292,100.0,47083,22.7,8.16326531,5.2317880795,17.237507019,219.96822681,126.51144685,13040.0,47465.0,55.735294118,13.174855624,79.547790339,79.989667643,47.081081081
Tennessee,Humphreys,18590,82.490020498,47085,21.5,6.44752018,3.9053472649,13.015953406,259.24598031,135.15120717,10648.0,57767.0,57.931377424,29.910184302,78.453923424,84.213353799,39.459585372
Tennessee,Jefferson,55307,59.48800747,47089,18.5,7.46649391,4.0945884493,24.895277989,247.17680689,84.085368777,9994.0,57864.0,58.731477635,32.447739952,75.726120371,86.221601923,52.683732453
Tennessee,Knox,475609,10.921369839,47093,13.1,5.91857173,4.7038062284,24.100803939,505.64787656,117.67973852,9637.0,57886.0,28.04964539,39.987724715,65.038831673,91.902771871,72.955213132
Tennessee,Lawrence,44432,75.877140605,47099,18.7,7.79907815,4.9676842287,20.195827233,462.40047184,100.09826999,10576.0,47353.0,54.730557257,37.619568736,75.173482032,84.29326467,47.933884298
Tennessee,Lewis,12363,70.191596086,47101,20.7,7.53051643,5.4163554892,31.303006939,484.39408618,126.94539699,12214.0,48288.0,56.993006993,28.28522216,78.354351871,83.245767659,40.414137808
Tennessee,Lincoln,34540,72.488834268,47103,17.6,8.55484837,4.2141721368,21.487603306,463.13422014,102.10129152,11557.0,56661.0,53.749766224,30.89190349,76.856686974,84.867186523,45.337785769
Tennessee,Loudon,54910,40.612900568,47105,16.7,6.3634821,3.9085950066,15.321172133,221.17211478,109.54757979,9270.0,70292.0,54.534263439,43.456209401,79.291267229,86.98297459,52.560284369
Tennessee,McMinn,54208,60.341330884,47107,19.2,7.75445646,4.7477827603,22.351052444,515.0377726,118.72036672,11577.0,50297.0,52.173913043,30.999771038,74.294226131,85.030240604,50.52289653
Tennessee,Macon,24827,79.571197411,47111,23.0,6.52563643,4.6262793342,22.229573272,287.6546414,123.73889443,10802.0,47031.0,53.974121996,23.547889063,73.356666302,81.568676042,39.221658206
Tennessee,Madison,98360,25.826601827,47113,32.3,7.51611324,5.1090880304,38.489669044,833.77421455,85.027235286,10659.0,47580.0,78.571428571,41.819751819,62.251084514,88.476857575,57.946764807
Tennessee,Marshall,35016,65.822908841,47117,15.6,9.08026538,3.9578593487,24.183256764,512.26745754,93.496903287,9402.0,58073.0,53.268453911,36.850790314,73.054036668,87.276316354,43.786982249
Tennessee,Maury,99590,41.592964079,47119,12.5,8.13583091,4.0523649273,24.722488694,452.90793366,82.969811265,8406.0,65942.0,46.487048428,33.806212129,71.794215511,90.351371522,63.230564054
Tennessee,Meigs,12532,100.0,47121,22.3,8.64292589,4.5541760134,15.995165189,430.02512028,117.39194235,14269.0,49242.0,61.904761905,22.36481985,79.858239811,84.008504924,43.565088757
Tennessee,Monroe,47177,76.075383544,47123,20.7,8.01891488,4.5070839501,21.895226537,475.13981125,116.23451821,11554.0,50945.0,66.433566434,34.111151704,74.038306776,84.643471438,49.079813102
Tennessee,Montgomery,214251,19.742240224,47125,15.4,7.61648538,3.7974175844,26.122270583,565.56123972,91.112173328,9496.0,60779.0,50.009597718,30.169246835,60.901267995,93.293343592,72.461827755
Tennessee,Moore,6438,99.874253379,47127,13.1,5.37396122,4.712942268,9.9514563107,110.93502377,93.621270753,6907.0,64271.0,44.781144781,22.644695203,83.724509427,86.411298951,55.197132616
Tennessee,Obion,30131,61.583928066,47131,22.1,7.04433498,4.4741579394,30.252609288,436.12693247,69.999339629,10137.0,45643.0,61.106590724,48.525226868,64.19694451,83.597512508,47.66774058
Tennessee,Overton,22566,84.218629715,47133,22.9,6.34740427,5.0562267658,30.799916019,216.87073601,98.253078296,9797.0,43167.0,60.038058991,45.058177795,77.968558368,80.389030612,41.983372922
Tennessee,Perry,8099,100.0,47135,24.5,9.50150552,4.9918802188,19.902912621,253.08446694,144.35760864,10546.0,46366.0,67.464114833,49.053199172,79.378627518,75.44586561,35.011312217
Tennessee,Putnam,80929,34.976009734,47141,22.9,6.6028024,4.9923787903,26.430233983,396.88135866,89.933997592,8748.0,47120.0,50.896422806,33.662343216,61.934732668,88.179756832,56.420921285
Tennessee,Roane,53841,50.992045182,47145,19.1,6.57226011,5.6034670091,19.062468565,334.03330566,139.33068693,11201.0,58988.0,49.398726715,41.269036539,75.648268198,89.82289658,52.50314014
Tennessee,Robertson,72275,53.239895599,47147,11.7,6.11796247,3.7125295202,21.045813214,426.09483716,101.28596498,9684.0,63918.0,37.66656796,47.421493543,75.966618176,87.293135703,55.986472481
Tennessee,Rutherford,339261,17.021446741,47149,9.7,6.85422633,3.5350851265,23.299033756,491.58465148,73.003322144,7675.0,73980.0,37.766558809,29.492612581,65.227464013,92.374674439,70.186587056
Tennessee,Scott,22090,80.556055426,47151,25.2,8.56793146,4.3082126826,35.904816734,230.02118017,106.23518836,12529.0,39020.0,55.616224649,21.05630152,71.327536232,78.472544214,41.125384476
Tennessee,Sevier,99244,56.647643204,47155,19.9,9.64427319,3.9251028807,23.395291202,311.17898786,111.08910204,10238.0,54284.0,57.093958583,37.656878254,71.078882952,86.462975355,53.585279669
Tennessee,Shelby,936017,2.7597871597,47157,27.1,9.66167823,5.5104575805,43.832545299,1346.1547646,102.78792209,11795.0,50870.0,16.671898434,61.50904094,54.754954333,89.062012683,63.328177365
Tennessee,Smith,20285,82.875926119,47159,16.1,6.02656874,4.2168348722,32.541092848,236.7387289,116.62159309,9917.0,59355.0,52.468538238,28.929063264,75.715400624,85.86025761,51.987179487
Tennessee,Stewart,13859,100.0,47161,21.1,6.63340724,3.8340217483,28.645833333,439.1562195,110.82870316,10313.0,55022.0,54.43902439,38.789157249,75.641025641,87.325833419,56.236044657
Tennessee,Sullivan,158755,25.561301595,47163,20.7,7.18364287,4.4468676401,24.72106112,484.19744035,100.93888379,10637.0,48968.0,45.430752454,37.786462415,72.129942231,87.453567089,60.697993339
Tennessee,Sumner,195561,27.882598276,47165,12.4,6.51030185,3.8492126708,20.558611168,248.55705793,81.484554731,7869.0,72325.0,35.583857096,31.688784284,73.254289626,90.30764705,66.567286933
Tennessee,Tipton,61918,55.125161671,47167,20.1,6.85868063,3.99515566,26.559584111,668.40495007,96.501574243,9570.0,61432.0,53.412407041,32.375391732,73.649648539,88.077564738,60.285986654
Tennessee,Unicoi,17755,44.667722383,47171,22.0,8.27333051,5.0978307892,24.794520548,251.01801752,127.14200524,12489.0,45635.0,63.188535602,20.328050829,72.536769491,85.569376573,56.177843282
Tennessee,Washington,130367,26.421584173,47179,15.1,6.44832143,4.9323987691,26.359270715,332.36098666,95.246234045,9857.0,52088.0,46.433743664,37.8698036,64.106367782,89.595772193,69.21656639
Tennessee,Wayne,16524,100.0,47181,24.2,7.12503898,4.4224814536,27.566807314,296.9738366,92.714115423,10019.0,42754.0,56.347031963,37.880896367,78.560223113,81.022944551,45.141969831
Tennessee,Weakley,33334,67.005510979,47183,20.7,5.83592133,4.4019479098,26.723868955,203.97681415,88.664697671,9613.0,46979.0,57.117163412,35.680280503,64.624345646,87.295842613,52.76082131
Tennessee,White,27707,78.174219264,47185,19.4,7.12680043,3.9125496032,22.513881878,254.33308214,113.59864272,10124.0,46475.0,48.202054795,47.580907957,77.483119679,81.135512073,50.211631917
Tennessee,Williamson,245348,19.386184232,47187,3.6,4.82137373,4.0361911796,10.760950672,139.67044426,56.337882574,4526.0,118257.0,11.112615357,30.415313235,79.437568638,95.221312393,85.323142068
Tennessee,Wilson,148130,38.467274306,47189,9.2,6.27428482,3.8344165722,20.385716438,302.56300142,92.508912878,7556.0,77822.0,28.939314446,28.168137901,76.112019942,92.029840245,72.240124451
Texas,Anderson,57805,67.063532793,48001,27.6,5.62486602,4.2630327245,29.428185502,416.60892461,94.786074058,11158.0,50879.0,64.166666667,35.526265828,71.543340381,82.496219996,39.622641509
Texas,Andrews,18879,16.502096578,48003,12.0,8.17787419,5.0436056213,20.743919886,493.88847502,73.469745817,8229.0,76600.0,47.923835742,16.066731756,74.703487343,76.70869883,40.467955239
Texas,Angelina,86796,43.082366228,48005,25.1,7.64051275,4.2998724722,34.039860804,311.67123784,69.005201754,9838.0,49943.0,73.401819783,35.442361887,65.726217802,83.009192235,58.465084121
Texas,Aransas,23814,27.260557907,48007,30.8,8.4676529,5.3030110159,37.101747174,476.54828759,111.91987517,12277.0,51461.0,64.733648011,27.134705898,81.849349602,87.109089888,49.965792474
Texas,Archer,8730,88.988292467,48009,11.2,5.31833291,5.1594904681,16.631689402,201.65162282,75.721071109,5955.0,69566.0,32.075471698,24.533221742,83.717620268,90.487726098,62.260238466
Texas,Atascosa,51724,60.711184342,48013,22.0,8.44560535,4.3194460977,23.700868541,222.3809038,69.332377025,8407.0,60594.0,65.960832313,32.337779239,77.725028485,78.962939894,40.753183842
Texas,Austin,29972,66.344089805,48015,18.0,6.57721073,4.8845262773,21.478873239,237.77981589,80.91642871,8077.0,60593.0,51.572099747,19.211824324,78.442389143,87.579680298,59.054878049
Texas,Bailey,6697,28.750872296,48017,23.3,4.79508197,3.5317693778,14.031520081,160.18944143,111.48590704,9043.0,48259.0,85.132237312,4.1475918958,77.431906615,77.941176471,35.022026432
Texas,Bandera,23861,100.0,48019,21.3,5.83629893,4.4303236931,31.195795007,137.71815268,87.77781679,8222.0,64389.0,51.036070606,18.317674822,86.696562033,89.72567436,59.10652921
Texas,Bastrop,91601,63.85244907,48021,16.4,6.00615414,4.119200735,22.35575837,406.70173732,85.097770438,7788.0,74612.0,69.31923006,36.266013789,78.542773087,83.148745268,52.166194886
Texas,Baylor,3518,100.0,48023,21.8,3.50877193,4.9391565555,18.341708543,236.01277246,95.041091295,11370.0,44392.0,59.930915371,33.072206027,73.781616286,87.415908192,49.706744868
Texas,Bee,32513,42.97730768,48025,26.1,9.83242479,5.0018058444,27.393075356,252.08688695,71.175250647,9972.0,46316.0,81.059212946,36.588488036,64.748793976,79.191037524,43.730628346
Texas,Bell,369927,15.186229794,48027,21.4,6.98612322,4.1939340448,29.861654655,411.0096789,66.357598226,7975.0,53639.0,57.983467788,38.476491984,53.99174533,90.938500872,69.295862637
Texas,Bexar,2026823,4.5390847652,48029,20.5,7.54781468,4.6626895854,30.396231918,533.05881535,61.674019486,7345.0,60477.0,62.528289072,21.74095831,58.497954422,84.435382443,62.984200667
Texas,Blanco,12269,100.0,48031,14.6,3.81865206,4.339449217,20.683020683,136.81762211,83.163611677,7170.0,66383.0,44.278903456,19.195755505,78.092175777,91.613409575,56.244541485
Texas,Bosque,18603,81.215681968,48035,19.2,5.45018007,3.9498640444,19.681397739,82.208239795,100.64717214,10155.0,58056.0,65.567911041,17.399006296,76.140592695,88.325525162,55.476839237
Texas,Bowie,93481,35.424836601,48037,23.4,7.39001419,5.5728627116,37.936486425,514.29637328,66.748840959,10224.0,50326.0,62.107033961,43.214803729,63.964647201,89.494298073,54.848180173
Texas,Brazoria,380518,22.52862699,48039,10.0,8.59101115,4.2192989691,18.773922579,182.64601518,54.951200944,6238.0,83576.0,47.46164688,37.7996426,73.297687303,88.840832963,67.418572386
Texas,Brazos,232555,12.063576784,48041,19.5,5.34567192,6.0404551889,29.96880043,317.12946081,36.933266535,5429.0,53570.0,58.681626928,28.43280153,46.97352602,88.2806654,71.404891525
Texas,Brewster,9237,34.867850953,48043,16.6,6.66176831,6.2692536524,12.753950339,162.60162602,112.44702015,8624.0,48537.0,54.913294798,6.8628562567,58.410997204,84.934306569,63.685750104
Texas,Brooks,6964,31.759656652,48047,45.0,10.68819685,8.6016904385,41.456077016,234.27272101,72.99270073,13609.0,33513.0,84.130146082,11.2299947,60.080808081,67.062780269,40.132669983
Texas,Brown,37633,40.40046187,48049,22.3,6.50705149,4.4135236461,24.016332591,314.49865215,66.931934965,9924.0,48752.0,62.399270184,28.314873962,71.499931572,87.026138795,53.308406979
Texas,Burleson,18514,76.65677547,48051,19.9,6.34474328,3.8242041585,13.443278361,173.87133521,81.214262981,9202.0,64836.0,62.825144509,20.744241054,77.708844323,84.130863224,51.599479844
Texas,Burnet,49653,55.67251462,48053,16.4,4.72430972,3.6197780272,17.364729459,247.74134894,84.73260989,7347.0,63813.0,62.825572218,36.727560823,78.831109066,88.406958793,48.93934867
Texas,Caldwell,43979,42.292334367,48055,18.6,6.34509885,4.1235628801,23.931274289,219.3145491,71.36560178,8537.0,66128.0,72.841949048,23.622287633,68.781762741,79.715495711,41.551928513
Texas,Calhoun,21001,44.731303494,48057,21.4,5.8274281,3.6568820225,24.379449683,512.48390599,61.360530304,8130.0,58470.0,61.276041667,9.4803665052,73.713716208,80.912515697,49.715295504
Texas,Callahan,14110,72.179562906,48059,19.0,5.43569159,3.9278074866,20.868713259,88.394534271,94.538266512,9504.0,54862.0,53.922345483,11.92191324,83.413998511,88.602646351,56.989924433
Texas,Cameron,424180,8.4208064596,48061,34.6,10.184298,5.3089688607,33.934876422,319.14504091,34.858824124,7375.0,44440.0,85.376196594,20.894451334,66.200932518,68.555517581,48.709465212
Texas,Camp,13060,61.478912991,48063,24.8,7.36821086,5.6021393004,29.867452135,337.24805586,86.274630637,10289.0,43130.0,77.017615731,26.434669819,71.928251121,87.721998579,60.831586303
Texas,Carson,5854,95.195729537,48065,10.7,4.16382253,4.1302353348,19.236311239,377.23195574,100.42177144,10337.0,66597.0,33.164983165,27.472293324,84.219554031,94.174757282,75.12508935
Texas,Cass,29879,74.011948529,48067,25.6,7.90610482,4.6225985844,28.104964962,377.11291695,91.08376382,10621.0,50595.0,62.876737051,32.751125307,79.702390905,86.908396947,46.771576898
Texas,Castro,7396,45.757876457,48069,20.4,3.61445783,4.1157833587,21.598173516,108.86967659,68.236096895,9285.0,55139.0,65.521327014,7.6461413265,58.427845131,75.423547073,47.286405159
Texas,Chambers,45590,45.720310007,48071,11.0,9.53821335,5.8160054487,15.080356399,348.25999948,72.694528213,7463.0,89991.0,36.765153823,15.162760686,85.833450161,89.747201423,72.9622609
Texas,Cherokee,52875,63.048480677,48073,24.4,7.88151903,4.4869508482,25.637928431,394.90551214,85.107682209,10062.0,45894.0,65.896836808,32.991677282,71.979503776,80.872737887,45.336120939
Texas,Clay,10550,74.600074405,48077,14.6,5.52889631,4.6541987232,23.811787072,130.17694422,111.34361022,8581.0,62763.0,47.136829415,27.206331912,81.389757153,90.93889326,61.237488626
Texas,Coleman,8100,51.545812254,48083,28.1,7.38045738,4.022843473,12.19376392,211.47480691,89.109387794,12184.0,43623.0,70.716009654,12.690974858,75.114547537,86.475273813,42.918454936
Texas,Collin,1072069,5.2427266371,48085,6.7,6.30994545,3.9457214309,15.713180551,156.70945363,39.532910202,4167.0,101560.0,25.903504667,29.209688493,64.79627487,93.903873478,81.282546106
Texas,Colorado,21610,62.613777906,48089,18.4,5.55039719,4.6179243253,20.357852883,220.73466254,77.882350733,9063.0,52726.0,66.535874439,18.728424313,83.606557377,84.319177035,50.45045045
Texas,Comal,164812,46.145549082,48091,9.4,6.18945964,4.1893669647,15.277487848,274.37265223,64.681403828,6408.0,79290.0,33.643587668,27.904723976,74.863518118,93.674197613,68.123569794
Texas,Comanche,13750,71.461285244,48093,24.0,5.500178,4.5058707496,22.207534699,230.31203566,108.86195128,9192.0,47282.0,66.719745223,28.920238095,82.090103397,85.721644174,48.354600403
Texas,Cooke,41393,59.03426386,48097,16.1,7.06763036,3.9870789109,23.129610116,342.86604847,80.539565679,8636.0,66323.0,54.986914801,33.811720979,69.9871217,87.392664823,56.196763203
Texas,Coryell,76737,19.423515679,48099,16.8,6.56127471,3.7604847288,22.76991202,229.36081282,59.401477081,7309.0,58398.0,55.780842814,26.508589558,60.876187063,88.806219696,62.748304747
Texas,Crosby,5567,100.0,48107,30.3,5.19045626,4.251783204,35.223482322,83.073727934,96.638365431,11007.0,42804.0,81.474480151,10.980764153,72.615092549,76.187933796,44.126074499
Texas,Dallam,7273,23.541697747,48111,16.0,2.8,2.9621862507,7.5911789652,640.53470723,111.03708639,12404.0,55253.0,72.084130019,18.935873572,76.578498294,68.108720272,53.50080171
Texas,Dallas,2635888,0.6883041916,48113,20.1,7.6633558,4.4194783355,30.899126012,479.58138792,60.538952374,7275.0,65770.0,73.320643047,36.698398693,50.356978254,80.347975391,60.289327144
Texas,Dawson,12974,16.294368539,48115,24.4,8.73189996,5.4136656891,38.306208559,433.75974121,84.053233715,11524.0,47233.0,66.666666667,16.675764668,70.022573363,71.573227958,39.242295731
Texas,Deaf Smith,18277,17.711129465,48117,22.6,3.61853624,3.6361025105,21.091725687,310.11826544,62.199058435,8332.0,51412.0,80.3870043,22.267736538,65.455146208,72.718145309,42.498390212
Texas,Delta,5349,100.0,48119,21.5,5.5393586,5.1753328188,15.901639344,19.094901661,86.655112652,11004.0,50456.0,60.397196262,39.745984251,80.832526621,87.406380028,69.102682701
Texas,Denton,919324,6.9058305439,48121,7.6,6.48183792,4.0739945613,17.451298701,170.03344034,39.461604439,4389.0,90880.0,32.847341868,30.317980996,65.279039207,92.765828154,78.053645619
Texas,DeWitt,20174,49.624322038,48123,27.6,6.0304766,5.5054779375,14.490200396,537.75057016,69.873636972,9163.0,53899.0,66.063853539,24.354962879,71.815916752,82.815011531,42.645241038
Texas,Dimmit,9925,39.475790316,48127,34.4,6.36657931,8.4120361083,49.36447956,84.992171774,67.870232116,10649.0,42788.0,74.683544304,42.871371809,70.075519194,67.755417957,48.013620885
Texas,Duval,11058,67.042946868,48131,32.1,12.109375,5.1575484559,35.632183908,611.41653394,81.955530217,11455.0,40601.0,79.765949415,20.953411459,69.239800411,70.445627803,47.133757962
Texas,Eastland,18388,60.345477049,48133,23.2,6.72530447,5.3703200297,15.990639626,213.21347279,81.739414746,10850.0,50317.0,61.843515541,34.351077828,76.784950834,85.201115094,59.792247276
Texas,Ector,167701,9.4552614308,48135,17.9,11.00275189,4.5997683715,26.879879329,809.23472215,85.739276114,10536.0,62669.0,52.722920407,20.347883479,65.493824857,76.552458102,52.090751014
Texas,Ellis,191760,31.975135352,48139,11.1,6.02812627,3.8012737804,18.348835261,141.78306882,54.334453054,6559.0,79849.0,48.252319109,31.567533853,74.839643765,86.61023537,62.645416969
Texas,El Paso,841286,2.1743664811,48141,22.7,8.26565225,5.0026873385,30.214582067,364.08938332,52.076264225,7155.0,48522.0,75.909332025,19.240208304,62.278650306,78.954185824,67.283623342
Texas,Erath,43224,46.320929005,48143,15.5,5.74626493,4.9563940554,19.050363029,151.06476293,67.925809921,6618.0,61453.0,53.559711286,27.314464404,64.93023908,87.20423539,65.046224161
Texas,Falls,17275,67.356990932,48145,25.2,5.97152044,6.1044484629,24.611186903,161.95670137,72.733989863,8844.0,44590.0,75.195822454,36.975420566,75.594380403,77.447122479,48.067226891
